Date,URL
"2022-04-21, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-21
"2022-04-22, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-22
"2022-04-23, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-23
"2022-04-24, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-24
"2022-04-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-25
"2022-04-26, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-26
"2022-04-27, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-27
"2022-04-28, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-28
"2022-04-29, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-29
"2022-04-30, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-19
"2022-05-01, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-1
"2022-05-02, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-2
"2022-05-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-3
"2022-05-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-4
"2022-05-05, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-5
"2022-05-06, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-6
"2022-05-07, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-7
"2022-05-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-8
"2022-05-09, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-9
"2022-05-10, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-10
"2022-05-11, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-11
"2022-05-12, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-12
"2022-05-13, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-13
"2022-05-14, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-14
"2022-05-15, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-15
"2022-05-16, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-16
"2022-05-17, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-17
"2022-05-18, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-18
"2022-05-19, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-19
"2022-05-20, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-20
"2022-05-21, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-21
"2022-05-22, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-22
"2022-05-23, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-23
"2022-05-24, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-24
"2022-05-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-25
"2022-05-26, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-26
"2022-05-27, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-27
"2022-05-28, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-28
"2022-05-29, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-29
"2022-05-30, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-30
"2022-05-31, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-5-19
"2022-06-01, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-1
"2022-06-02, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-2
"2022-06-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-3
"2022-06-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-4
"2022-06-05, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-5
"2022-06-06, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-6
"2022-06-07, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-7
"2022-06-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-8
"2022-06-09, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-9
"2022-06-10, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-10
"2022-06-11, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-11
"2022-06-12, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-12
"2022-06-13, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-13
"2022-06-14, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-14
"2022-06-15, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-15
"2022-06-16, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-16
"2022-06-17, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-17
"2022-06-18, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-18
"2022-06-19, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-19
"2022-06-20, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-20
"2022-06-21, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-21
"2022-06-22, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-22
"2022-06-23, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-23
"2022-06-24, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-24
"2022-06-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-25
"2022-06-26, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-26
"2022-06-27, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-27
"2022-06-28, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-28
"2022-06-29, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-29
"2022-06-30, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-6-19
"2022-07-01, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-1
"2022-07-02, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-2
"2022-07-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-3
"2022-07-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-4
"2022-07-05, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-5
"2022-07-06, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-6
"2022-07-07, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-7
"2022-07-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-8
"2022-07-09, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-9
"2022-07-10, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-10
"2022-07-11, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-11
"2022-07-12, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-12
"2022-07-13, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-13
"2022-07-14, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-14
"2022-07-15, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-15
"2022-07-16, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-16
"2022-07-17, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-17
"2022-07-18, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-18
"2022-07-19, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-19
"2022-07-20, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-20
"2022-07-21, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-21
"2022-07-22, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-22
"2022-07-23, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-23
"2022-07-24, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-24
"2022-07-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-25
"2022-07-26, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-26
"2022-07-27, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-27
"2022-07-28, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-28
"2022-07-29, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-29
"2022-07-30, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-30
"2022-07-31, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-7-19
"2022-08-01, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-1
"2022-08-02, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-2
"2022-08-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-3
"2022-08-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-4
"2022-08-05, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-5
"2022-08-06, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-6
"2022-08-07, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-7
"2022-08-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-8
"2022-08-13, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-13
"2022-08-14, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-14
"2022-08-17, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-17
"2022-08-20, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-20
"2022-08-21, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-21
"2022-08-27, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-27
"2022-08-28, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-8-28
"2022-09-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-9-3
"2022-09-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-9-4
"2022-09-10, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-9-10
"2022-09-11, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-9-11
"2022-09-17, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-9-17
"2022-09-18, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-9-18
"2022-09-24, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-9-24
"2022-09-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-9-25
"2022-10-01, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-10-1
"2022-10-02, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-10-2
"2022-10-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-10-8
"2022-10-09, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-10-9
"2022-10-15, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-10-15
"2022-10-16, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-10-16
"2022-10-22, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-10-22
"2022-10-23, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-10-23
"2022-10-29, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-10-29
"2022-10-30, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-10-30
"2022-11-05, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-11-5
"2022-11-06, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-11-6
"2022-11-12, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-11-12
"2022-11-13, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-11-13
"2022-11-19, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-11-19
"2022-11-20, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-11-20
"2022-11-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-11-25
"2022-11-26, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-11-26
"2022-11-27, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-11-27
"2022-11-28, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-11-28
"2022-11-29, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-11-29
"2022-11-30, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-11-19
"2022-12-01, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-1
"2022-12-02, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-2
"2022-12-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-3
"2022-12-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-4
"2022-12-05, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-5
"2022-12-06, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-6
"2022-12-07, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-7
"2022-12-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-8
"2022-12-09, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-9
"2022-12-10, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-10
"2022-12-11, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-11
"2022-12-17, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-17
"2022-12-18, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-18
"2022-12-24, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-24
"2022-12-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-12-25
"2023-01-01, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-1-1
"2023-01-07, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-1-7
"2023-01-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-1-8
"2023-01-14, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-1-14
"2023-01-15, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-1-15
"2023-01-21, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-1-21
"2023-01-22, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-1-22
"2023-01-23, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-1-23
"2023-01-28, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-1-28
"2023-01-29, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-1-29
"2023-02-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-2-4
"2023-02-05, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-2-5
"2023-02-11, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-2-11
"2023-02-12, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2023-2-12
